Model Group,Class,Img AUROC,Img Accuracy,Img F1,Img Precision,Img Recall,Img PR-AUC,Img PG2,Pix AUROC,Pix Accuracy,Pix F1,Pix Precision,Pix Recall,Pix PR-AUC,Pix PG2,Latency (ms/img),Peak RAM (MB),Peak VRAM (MB)
differnet,glass-insulator,0.3324237226467073,0.10477657935285054,0.18513323983169705,0.10200927357032458,1.0,0.0728021468838943,0.0034305317324184736,,,,,,,,8.212773740658958,1820.49609375,4380.27392578125
