score,label
1.4200654029846191,0
1.2854654788970947,0
1.0995510816574097,0
2.9815986156463623,0
1.4156763553619385,0
1.5325748920440674,0
1.7429344654083252,1
2.349947929382324,1
2.9407119750976562,1
1.8710498809814453,1
1.728754997253418,1
2.4914560317993164,1
