class,image_auroc,image_ap,image_f1,pixel_auroc,pixel_ap,pixel_f1,aupro,fps_image,fps_pixel,latency_image_ms,latency_pixel_ms,image_threshold
MÉDIA,0.915965,0.675121,0.687231,0.811353,0.032241,0.061343,0.512552,106.893525,50.464429,9.417681,19.885252,1.985805
