tag,nf_head,levels,train_reflect_pad,feat_pool,feat_norm,no_rotation,epoch,train_pixel_auroc,best_val_name,best_val_metric,holdout_best_pixel_auroc,holdout_best_pixel_ap,holdout_best_aupro,holdout_baseline_pixel_auroc,holdout_baseline_aupro
baseline,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260906_182626\train\baseline\run_20260906_182631\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,False,False,1,0.8548678163902366,pad112-reflect|tta=none|per_level_prob|L=12|calib=none|s=4|m=0|img=max,0.9255878578392693,0.8929966442953625,0.030856821576628068,0.4766482051275249,0.8846838570762746,0.5902022145631154
