class,image_auroc,image_ap,image_f1,pixel_auroc,pixel_ap,pixel_f1,aupro,fps_image,fps_pixel,latency_image_ms,latency_pixel_ms,image_threshold
MÉDIA,0.918640,0.753687,0.750000,0.558253,0.012260,0.033674,0.240896,117.242826,128.593779,8.529307,7.776426,1.728755
