tag,nf_head,levels,train_reflect_pad,feat_pool,feat_norm,no_rotation,epoch,train_pixel_auroc,best_val_name,best_val_metric,holdout_best_pixel_auroc,holdout_best_pixel_ap,holdout_best_aupro,holdout_baseline_pixel_auroc,holdout_baseline_aupro
baseline,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260905_145528\train\baseline\run_20260905_145533\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,False,False,30,0.779056588346794,pad112-reflect|tta=flips|raw|L=2|calib=none|s=8|m=0|img=max,0.8810075678238974,0.8812252632241279,0.024683837888925444,0.5619949080699368,0.7669363192687237,0.38797012475480985
featnorm,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260905_145528\train\featnorm\run_20260905_153143\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,True,False,40,0.7852805069796372,pad112-reflect|tta=flips|raw|L=02|calib=none|s=8|m=0|img=max,0.9000533268883721,0.8633485872424738,0.02322044966524458,0.5319560167267395,0.7814596876927211,0.42281311988498677
featnorm_clamp19,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260905_145528\train\featnorm_clamp19\run_20260905_162207\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,True,False,20,0.6721072805128379,pad112-reflect|tta=flips|raw|L=012|calib=none|s=4|m=0|img=max,0.9012422891279509,0.8758639547925292,0.02588951053890537,0.5237591478701796,0.6189413432916615,0.4310795605221646
featnorm_l12,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260905_145528\train\featnorm_l12\run_20260905_172432\best_models\best_pixel_auroc.pt,"[0, 1]",0,0,True,False,35,0.7447061954671101,pad112-reflect|tta=flips|raw|L=01|calib=none|s=4|m=0|img=max,0.8612846791065385,0.8419968073824498,0.016239310365695227,0.4310003053575045,0.7409781849984476,0.36840730349504136
