pad,pad_mode,tta,level,pixel_auroc,pixel_ap,pixel_f1
0,reflect,none,L1,0.2650260087847913,6.977031447562258e-05,0.00022910064113467298
0,reflect,none,L2,0.6501923894066687,0.001458451449905542,0.011976047904191616
0,reflect,none,L3,0.7822763266151314,0.00023801017077289605,0.0006771522669211118
112,reflect,none,L1,0.2490822960371799,6.84903809246463e-05,0.00023347211953772518
112,reflect,none,L2,0.7023154578241732,0.0012045633495995863,0.008810572687224669
112,reflect,none,L3,0.7787571150055079,0.00023442081967553962,0.0006765761148129164
