pad,pad_mode,tta,level,pixel_auroc,pixel_ap,pixel_f1
0,reflect,none,L1,0.7556083160700618,0.012756508627024793,0.027335370498463372
0,reflect,none,L2,0.7935966230060595,0.014048573574342697,0.029957294124529552
0,reflect,flips,L1,0.7580324382502941,0.013040462686017225,0.027845413878829554
0,reflect,flips,L2,0.8059277869802189,0.01472512091526264,0.03261428379490266
112,reflect,none,L1,0.762180761356165,0.013183122948210271,0.02824597521458794
112,reflect,none,L2,0.8153738397620389,0.01646292359544207,0.03574132258431697
112,reflect,flips,L1,0.7645250825186622,0.013467310774737389,0.028680549072790818
112,reflect,flips,L2,0.8280026489247161,0.017472897087099502,0.03933888685034391
