tag,nf_head,levels,train_reflect_pad,feat_pool,feat_norm,no_rotation,epoch,train_pixel_auroc,best_val_name,best_val_metric,holdout_best_pixel_auroc,holdout_best_pixel_ap,holdout_best_aupro,holdout_baseline_pixel_auroc,holdout_baseline_aupro
baseline,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\baseline\run_20260904_092300\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,False,False,40,0.8711334450067933,pad0--|tta=flips|per_level_minmax|L=01|calib=none|s=4|m=8|img=max,0.8769376403119209,0.8750509353845337,0.06095279469699553,0.6919041052420178,0.8788798790793494,0.673741037977276
norot,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\norot\run_20260904_100633\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,False,True,5,0.8603758763931768,pad112-reflect|tta=flips|per_level_minmax|L=012|calib=none|s=4|m=0|img=topk,0.8946330342667845,0.8706720961554526,0.05223122255782049,0.7315041688415705,0.854252680501051,0.6794311549907438
pad112,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\pad112\run_20260904_104835\best_models\best_pixel_auroc.pt,"[0, 1, 2]",112,0,False,False,5,0.8783651416343649,pad0--|tta=none|per_level_minmax|L=01|calib=none|s=4|m=8|img=topk,0.8949319487724438,0.8887984115999948,0.06298704230164219,0.5883317467955702,0.8638096812373659,0.6185354768880783
norot_pad112,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\norot_pad112\run_20260904_115656\best_models\best_pixel_auroc.pt,"[0, 1, 2]",112,0,False,True,5,0.8670495484138158,pad0--|tta=flips|per_level_minmax|L=01|calib=none|s=4|m=8|img=max,0.9012047589771127,0.9016719564681297,0.07416149337284278,0.5589010687302053,0.8678648484862983,0.6125138563132226
l23,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\l23\run_20260904_131737\best_models\best_pixel_auroc.pt,"[1, 2]",0,0,False,False,35,0.8556598671108017,pad0--|tta=none|per_level_minmax|L=12|calib=none|s=0|m=8|img=max,0.8651967662368486,0.8561131199490825,0.044909898471031835,0.5791528963884396,0.8508639986652665,0.5822956432992924
pool3,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\pool3\run_20260904_142710\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,3,False,False,5,0.8761961601100267,pad0--|tta=flips|per_level_minmax|L=012|calib=none|s=4|m=0|img=topk,0.8964333369506245,0.880511578717956,0.058515155604372676,0.6762424958195118,0.8693590964612028,0.6630069816999485
featnorm,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\featnorm\run_20260904_155521\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,True,False,40,0.849452262401675,pad0--|tta=flips|per_level_minmax|L=01|calib=none|s=4|m=8|img=topk,0.8845024775920185,0.8757061645072133,0.06933617147686844,0.7156242470647692,0.8582103190574045,0.6799442935736649
clamp19,C:\Users\teo-s\Documents\GitHub\anomaly-v3\anomaly-detection-pesquisa\differnet\resultado_analise_final\ablacao_nf_head\run_20260904_092255\train\clamp19\run_20260904_171941\best_models\best_pixel_auroc.pt,"[0, 1, 2]",0,0,False,False,5,0.7685015732903039,pad112-reflect|tta=none|raw|L=01|calib=l23|s=8|m=0|img=topk,0.8837216433212951,0.9165051336867942,0.09556448844933843,0.6993318335648382,0.7680323331174361,0.6230399526208588
